site_code,target_assemblage,quadrat_code,treatment,plot_angle,point_location,survey_date,top_layer,bottom_layer,SPP,yr,mo,recorder,scorer
CLEP,sargassum,8,control,vertical,row02col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row03col02,11/5/22,SARMUT,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row04col02,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row05col02,11/5/22,PTECAP,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row01col03,11/5/22,CHOCAN,ULVENT,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row02col03,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row03col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row04col03,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row05col03,11/5/22,ZONFAR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row01col04,11/5/22,CHOCAN,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row02col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row03col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row04col04,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row05col04,11/5/22,ZONFAR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row01col05,11/5/22,CHOCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row02col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row03col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row04col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,control,vertical,row05col05,11/5/22,SARMUT,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row01col01,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row02col01,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row03col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row04col01,11/5/22,SARMUT,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row05col01,11/5/22,SARMUT,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row01col02,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row02col02,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row03col02,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row04col02,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row05col02,11/5/22,SARHOR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row01col03,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row02col03,11/5/22,SILCOM,ULVENT,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row03col03,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row04col03,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row05col03,11/5/22,SARMUT,SARHOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row01col04,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row02col04,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row03col04,11/5/22,SILCOM,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row04col04,11/5/22,PTECAP,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row05col04,11/5/22,SARMUT,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row01col05,11/5/22,SILCOM,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row02col05,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row03col05,11/5/22,SILCOM,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row04col05,11/5/22,PTECAP,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,8,manipulation,vertical,row05col05,11/5/22,SARHOR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row01col01,11/5/22,LAUSPP,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row02col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row03col01,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row04col01,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row05col01,11/5/22,CRUCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row01col02,11/5/22,SARMUT,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row02col02,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row03col02,11/5/22,OTHRED,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row04col02,11/5/22,CHOCAN,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row05col02,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row01col03,11/5/22,SARMUT,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row02col03,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row03col03,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row04col03,11/5/22,LAUSPP,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row05col03,11/5/22,CRUCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row01col04,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row02col04,11/5/22,CRUCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row03col04,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row04col04,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row05col04,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row01col05,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row02col05,11/5/22,ROCK,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row03col05,11/5/22,CRUCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row04col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,manipulation,horizontal,row05col05,11/5/22,SARMUT,OTHRED,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row01col01,11/5/22,SARMUT,MYTCAL,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row02col01,11/5/22,SARMUT,MYTCAL,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row03col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row04col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row05col01,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row01col02,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row02col02,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row03col02,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row04col02,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row05col02,11/5/22,SARMUT,OTHINV,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row01col03,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row02col03,11/5/22,SCYCAN,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row03col03,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row04col03,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row05col03,11/5/22,SARMUT,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row01col04,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row02col04,11/5/22,ROCK,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row03col04,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row04col04,11/5/22,SARMUT,OTHRED,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row05col04,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row01col05,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row02col05,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row03col05,11/5/22,SARMUT,SCYCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row04col05,11/5/22,SARMUT,MYTCAL,SARG,2022,11,JJP,EAP
CLEP,sargassum,9,control,horizontal,row05col05,11/5/22,SARMUT,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row01col01,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row02col01,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row03col01,11/5/22,PTECAP,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row04col01,11/5/22,PTECAP,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row05col01,11/5/22,SARMUT,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row01col02,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row02col02,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row03col02,11/5/22,ZONFAR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row04col02,11/5/22,ZONFAR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row05col02,11/5/22,ZONFAR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row01col03,11/5/22,ZONFAR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row02col03,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row03col03,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row04col03,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row05col03,11/5/22,PTECAP,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row01col04,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row02col04,11/5/22,ZONFAR,SARMUT,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row03col04,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row04col04,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row05col04,11/5/22,PTECAP,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row01col05,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row02col05,11/5/22,SARMUT,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row03col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row04col05,11/5/22,PTECAP,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,control,vertical,row05col05,11/5/22,PTECAP,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row01col01,11/5/22,ARTCOR,OTHINV,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row02col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row03col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row04col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row05col01,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row01col02,11/5/22,ARTCOR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row02col02,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row03col02,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row04col02,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row05col02,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row01col03,11/5/22,ARTCOR,PTECAP,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row02col03,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row03col03,11/5/22,ARTCOR,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row04col03,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row05col03,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row01col04,11/5/22,PTECAP,CRUCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row02col04,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row03col04,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row04col04,11/5/22,SARMUT,ARTCOR,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row05col04,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row01col05,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row02col05,11/5/22,PTECAP,ROCK,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row03col05,11/5/22,ARTCOR,NONE,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row04col05,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,10,manipulation,vertical,row05col05,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,JJP,EAP
CLEP,sargassum,11,manipulation,horizontal,row01col01,11/5/22,CHOCAN,JUVSHOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row02col01,11/5/22,NEOGAS,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row03col01,11/5/22,PTESPP,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row04col01,11/5/22,PTESPP,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row05col01,11/5/22,PTESPP,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row01col02,11/5/22,SCYCAN,JUVSHOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row02col02,11/5/22,CHOCAN,SCYCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row03col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row04col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row05col02,11/5/22,EGRMEN,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row01col03,11/5/22,SARMUT,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row02col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row03col03,11/5/22,PTESPP,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row04col03,11/5/22,PTESPP,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row05col03,11/5/22,PTESPP,EGRMEN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row01col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row02col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row03col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row04col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row05col04,11/5/22,CHOSPI,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row01col05,11/5/22,SARMUT,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row02col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row03col05,11/5/22,SARMUT,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row04col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,manipulation,horizontal,row05col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row01col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row02col01,11/5/22,NEOGAS,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row03col01,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row04col01,11/5/22,CHOCAN,ZONFAR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row05col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row01col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row02col02,11/5/22,NEOGAS,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row03col02,11/5/22,ZONFAR,NEOGAS,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row04col02,11/5/22,ZONFAR,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row05col02,11/5/22,ARTCOR,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row01col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row02col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row03col03,11/5/22,NEOGAS,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row04col03,11/5/22,ZONFAR,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row05col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row01col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row02col04,11/5/22,CHOCAN,ROCK,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row03col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row04col04,11/5/22,ARTCOR,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row05col04,11/5/22,ZONFAR,SARMUT,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row01col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row02col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row03col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row04col05,11/5/22,ZONFAR,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,11,control,horizontal,row05col05,11/5/22,SARMUT,ZONFAR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row01col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row02col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row03col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row04col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row05col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row01col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row02col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row03col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row04col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row05col02,11/5/22,SARMUT,CHOCAN,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row01col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row02col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row03col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row04col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row05col03,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row01col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row02col04,11/5/22,CHOCAN,JUVSHOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row03col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row04col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row05col04,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row01col05,11/5/22,CHOCAN,ROCK,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row02col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row03col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row04col05,11/5/22,CHOCAN,ZONFAR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,control,horizontal,row05col05,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row01col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row02col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row03col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row04col01,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row05col01,11/5/22,CHOCAN,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row01col02,11/5/22,SARMUT,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row02col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row03col02,11/5/22,CHOCAN,ARTCOR,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row04col02,11/5/22,OSMSPP,PTESPP,SARG,2022,11,PW,BCH
CLEP,sargassum,12,manipulation,horizontal,row05col02,11/5/22,OSMSPP,PTESPP,SARG,2022,11,PW,BCH
